Tiempo (s),Datos Seriales
0.24186046511627907,4406.44
0.24302325581395348,4406.81
0.2441860465116279,4405.12
0.2453488372093023,4404.94
0.24651162790697673,4404.94
0.24767441860465117,4404.37
0.24883720930232558,4405.5
0.25,4404.94
0.25116279069767444,4405.87
0.25232558139534883,4404.37
0.2534883720930233,4404.0
0.25465116279069766,4405.5
0.2558139534883721,4405.12
0.2569767441860465,4406.44
0.25813953488372093,4406.62
0.2593023255813953,4404.75
0.26046511627906976,4405.87
0.2616279069767442,4397.62
0.2627906976744186,4404.0
0.26395348837209304,4404.94
0.2651162790697674,4404.37
0.26627906976744187,4404.19
0.26744186046511625,4403.06
0.2686046511627907,4405.12
0.2697674418604651,4405.31
0.2709302325581395,4405.5
0.27209302325581397,4403.81
0.27325581395348836,4400.81
0.2744186046511628,4405.31
0.2755813953488372,4401.94
0.27674418604651163,4405.12
0.277906976744186,4406.62
0.27906976744186046,4403.81
0.2802325581395349,4406.06
0.2813953488372093,4403.06
0.28255813953488373,4404.56
0.2837209302325581,4406.44
0.28488372093023256,4401.0
0.28604651162790695,4406.81
0.2872093023255814,4402.69
0.28837209302325584,4403.62
0.2895348837209302,4401.94
0.29069767441860467,4403.25
0.29186046511627906,4407.19
0.2930232558139535,4403.44
0.2941860465116279,4405.31
0.29534883720930233,4403.81
0.2965116279069767,4404.56
0.29767441860465116,4406.81
0.2988372093023256,4403.25
0.3,4404.19
0.30116279069767443,4402.12
0.3023255813953488,4404.37
0.30348837209302326,4406.25
0.30465116279069765,4403.06
0.3058139534883721,4407.75
0.3069767441860465,4402.69
0.3081395348837209,4404.56
0.30930232558139537,4404.0
0.31046511627906975,4401.56
0.3116279069767442,4406.62
0.3127906976744186,4402.5
0.313953488372093,4404.0
0.3151162790697674,4404.0
0.31627906976744186,4403.25
0.3174418604651163,4406.81
0.3186046511627907,4403.06
0.31976744186046513,4406.44
0.3209302325581395,4401.56
0.32209302325581396,4397.62
0.32325581395348835,4401.19
0.3244186046511628,4401.56
0.32558139534883723,4407.0
0.3267441860465116,4402.87
0.32790697674418606,4403.25
0.32906976744186045,4403.06
0.3302325581395349,4401.94
0.3313953488372093,4407.37
0.3325581395348837,4403.44
0.3337209302325581,4405.5
0.33488372093023255,4404.94
0.336046511627907,4402.5
0.3372093023255814,4405.31
0.3383720930232558,4402.69
0.3395348837209302,4405.69
0.34069767441860466,4404.94
0.34186046511627904,4399.87
0.3430232558139535,4401.94
0.3441860465116279,4399.31
0.3453488372093023,4404.56
0.34651162790697676,4404.19
0.34767441860465115,4404.75
0.3488372093023256,4405.87
0.35,4403.25
0.3511627906976744,4404.19
0.3523255813953488,4404.37
0.35348837209302325,4405.5
0.3546511627906977,4405.31
0.3558139534883721,4403.06
0.3569767441860465,4404.94
0.3581395348837209,4403.81
0.35930232558139535,4405.87
0.36046511627906974,4405.5
0.3616279069767442,4403.44
0.3627906976744186,4404.75
0.363953488372093,4403.06
0.36511627906976746,4406.06
0.36627906976744184,4405.31
0.3674418604651163,4404.75
0.3686046511627907,4405.5
0.3697674418604651,4403.62
0.3709302325581395,4404.37
0.37209302325581395,4404.19
0.3732558139534884,4404.56
0.3744186046511628,4405.5
0.3755813953488372,4402.87
0.3767441860465116,4404.0
0.37790697674418605,4404.56
0.37906976744186044,4404.94
0.3802325581395349,3828.75
0.38139534883720927,2991.37
0.3825581395348837,2389.69
0.38372093023255816,1930.5
0.38488372093023254,1576.69
0.386046511627907,1299.75
0.3872093023255814,1076.81
0.3883720930232558,903.19
0.3895348837209302,759.94
0.39069767441860465,646.88
0.3918604651162791,555.56
0.3930232558139535,478.31
0.3941860465116279,420.38
0.3953488372093023,367.69
0.39651162790697675,328.69
0.39767441860465114,295.13
0.3988372093023256,266.06
0.4,245.81
0.4011627906976744,224.44
0.40232558139534885,211.13
0.40348837209302324,197.25
0.4046511627906977,185.63
0.40581395348837207,178.69
0.4069767441860465,168.19
0.4081395348837209,164.63
0.40930232558139534,157.69
0.4104651162790698,153.19
0.4116279069767442,150.56
0.4127906976744186,144.56
0.413953488372093,144.75
0.41511627906976745,139.88
0.41627906976744183,138.75
0.4174418604651163,137.44
0.41860465116279066,133.5
0.4197674418604651,134.81
0.42093023255813955,130.88
0.42209302325581394,131.44
0.4232558139534884,129.94
0.42441860465116277,127.87
0.4255813953488372,131.25
0.4267441860465116,127.5
0.42790697674418604,130.88
0.4290697674418605,127.5
0.43023255813953487,126.19
0.4313953488372093,129.94
0.4325581395348837,120.94
0.43372093023255814,128.81
0.43488372093023253,122.06
0.436046511627907,122.81
0.4372093023255814,126.75
0.4383720930232558,117.37
0.43953488372093025,127.12
0.44069767441860463,118.69
0.4418604651162791,121.69
0.44302325581395346,123.75
0.4441860465116279,115.87
0.4453488372093023,126.0
0.44651162790697674,116.06
0.4476744186046512,121.5
0.44883720930232557,121.12
0.45,115.31
0.4511627906976744,124.69
0.45232558139534884,114.0
0.45348837209302323,121.87
0.45465116279069767,118.5
0.45581395348837206,115.5
0.4569767441860465,123.19
0.45813953488372094,112.69
0.45930232558139533,122.25
0.4604651162790698,116.25
0.46162790697674416,116.44
0.4627906976744186,121.69
0.463953488372093,111.75
0.46511627906976744,122.25
0.4662790697674419,114.0
0.46744186046511627,117.19
0.4686046511627907,119.44
0.4697674418604651,111.56
0.47093023255813954,122.06
0.4720930232558139,112.31
0.47325581395348837,118.12
0.4744186046511628,117.56
0.4755813953488372,112.12
0.47674418604651164,121.5
0.47790697674418603,110.62
0.4790697674418605,119.06
0.48023255813953486,115.5
0.4813953488372093,113.06
0.4825581395348837,120.56
0.48372093023255813,110.06
0.4848837209302326,120.0
0.48604651162790696,113.44
0.4872093023255814,114.37
0.4883720930232558,119.06
0.48953488372093024,109.69
0.4906976744186046,120.37
0.49186046511627907,111.75
0.49302325581395345,115.31
0.4941860465116279,117.56
0.49534883720930234,109.87
0.4965116279069767,120.19
0.49767441860465117,110.25
0.49883720930232556,116.62
0.5,115.69
0.5011627906976744,110.62
0.5023255813953489,119.81
0.5034883720930232,109.12
0.5046511627906977,117.94
0.5058139534883721,113.62
0.5069767441860465,111.94
0.5081395348837209,119.06
0.5093023255813953,108.56
0.5104651162790698,118.69
0.5116279069767442,111.94
0.5127906976744186,113.25
0.513953488372093,117.56
0.5151162790697674,108.56
0.5162790697674419,119.25
0.5174418604651163,110.44
0.5186046511627906,114.75
0.5197674418604651,116.06
0.5209302325581395,108.94
0.522093023255814,119.25
0.5232558139534884,109.12
0.5244186046511627,115.87
0.5255813953488372,114.37
0.5267441860465116,110.06
0.5279069767441861,118.87
0.5290697674418604,108.37
0.5302325581395348,117.37
0.5313953488372093,112.69
0.5325581395348837,111.37
0.5337209302325582,118.12
0.5348837209302325,107.81
0.536046511627907,118.31
0.5372093023255814,111.19
0.5383720930232558,113.06
0.5395348837209302,117.0
0.5406976744186046,108.19
0.541860465116279,118.5
0.5430232558139535,109.5
0.5441860465116279,114.37
0.5453488372093023,115.12
0.5465116279069767,108.56
0.5476744186046512,118.5
0.5488372093023256,108.37
0.55,115.87
0.5511627906976744,113.25
0.5523255813953488,110.06
0.5534883720930233,117.94
0.5546511627906977,107.62
0.555813953488372,117.0
0.5569767441860465,111.37
0.5581395348837209,111.37
0.5593023255813954,117.0
0.5604651162790698,107.44
0.5616279069767441,117.56
0.5627906976744186,109.87
0.563953488372093,112.69
0.5651162790697675,115.5
0.5662790697674418,107.62
0.5674418604651162,117.94
0.5686046511627907,108.56
0.5697674418604651,114.0
0.5709302325581396,114.0
0.5720930232558139,108.56
0.5732558139534883,117.75
0.5744186046511628,107.62
0.5755813953488372,115.31
0.5767441860465117,112.31
0.577906976744186,109.69
0.5790697674418605,117.0
0.5802325581395349,106.87
0.5813953488372093,116.44
0.5825581395348837,110.81
0.5837209302325581,111.0
0.5848837209302326,116.25
0.586046511627907,106.69
0.5872093023255814,117.19
0.5883720930232558,109.12
0.5895348837209302,112.5
0.5906976744186047,114.75
0.5918604651162791,107.25
0.5930232558139534,117.37
0.5941860465116279,107.81
0.5953488372093023,114.0
0.5965116279069768,112.87
0.5976744186046512,108.94
0.5988372093023255,116.81
0.6,107.25
0.6011627906976744,115.5
0.6023255813953489,111.19
0.6034883720930232,110.06
0.6046511627906976,116.25
0.6058139534883721,106.69
0.6069767441860465,116.25
0.608139534883721,109.87
0.6093023255813953,111.19
0.6104651162790697,115.31
0.6116279069767442,106.87
0.6127906976744186,116.81
0.613953488372093,108.75
0.6151162790697674,112.31
0.6162790697674418,114.19
0.6174418604651163,107.06
0.6186046511627907,117.0
0.6197674418604651,107.62
0.6209302325581395,113.81
0.622093023255814,112.87
0.6232558139534884,108.0
0.6244186046511628,117.0
0.6255813953488372,106.69
0.6267441860465116,115.12
0.627906976744186,111.37
0.6290697674418605,109.12
0.6302325581395348,116.62
0.6313953488372093,106.12
0.6325581395348837,116.06
0.6337209302325582,109.87
0.6348837209302326,110.62
0.6360465116279069,115.69
0.6372093023255814,106.31
0.6383720930232558,116.81
0.6395348837209303,108.37
0.6406976744186046,112.12
0.641860465116279,114.19
0.6430232558139535,106.69
0.6441860465116279,117.0
0.6453488372093024,107.25
0.6465116279069767,113.62
0.6476744186046511,112.69
0.6488372093023256,107.81
0.65,117.0
0.6511627906976745,106.31
0.6523255813953488,114.94
0.6534883720930232,111.0
0.6546511627906977,108.94
0.6558139534883721,116.25
0.6569767441860465,105.94
0.6581395348837209,116.06
0.6593023255813953,109.5
0.6604651162790698,110.44
0.6616279069767442,115.31
0.6627906976744186,106.12
0.663953488372093,116.62
0.6651162790697674,108.19
0.6662790697674419,112.31
0.6674418604651162,114.0
0.6686046511627907,106.87
0.6697674418604651,117.0
0.6709302325581395,106.87
0.672093023255814,113.62
0.6732558139534883,112.31
0.6744186046511628,107.62
0.6755813953488372,116.62
0.6767441860465117,105.94
0.677906976744186,114.56
0.6790697674418604,110.44
0.6802325581395349,108.56
0.6813953488372093,115.5
0.6825581395348838,105.37
0.6837209302325581,115.5
0.6848837209302325,108.75
0.686046511627907,110.06
0.6872093023255814,114.56
0.6883720930232557,105.56
0.6895348837209302,116.25
0.6906976744186046,107.62
0.6918604651162791,111.75
0.6930232558139535,113.44
0.6941860465116279,106.5
0.6953488372093023,116.62
0.6965116279069767,106.87
0.6976744186046512,113.62
0.6988372093023256,112.12
0.7,107.81
0.7011627906976744,116.62
0.7023255813953488,106.12
0.7034883720930233,114.94
0.7046511627906976,110.81
0.7058139534883721,109.12
0.7069767441860465,116.06
0.708139534883721,105.75
0.7093023255813954,116.06
0.7104651162790697,109.12
0.7116279069767442,110.62
0.7127906976744186,114.75
0.713953488372093,105.94
0.7151162790697674,116.44
0.7162790697674418,107.44
0.7174418604651163,111.94
0.7186046511627907,113.25
0.7197674418604652,106.31
0.7209302325581395,116.44
0.7220930232558139,105.94
0.7232558139534884,113.44
0.7244186046511628,111.37
0.7255813953488373,107.44
0.7267441860465116,115.87
0.727906976744186,105.37
0.7290697674418605,114.37
0.7302325581395349,109.87
0.7313953488372092,108.94
0.7325581395348837,115.5
0.7337209302325581,105.37
0.7348837209302326,115.69
0.736046511627907,108.56
0.7372093023255814,110.62
0.7383720930232558,114.37
0.7395348837209302,105.56
0.7406976744186047,116.06
0.741860465116279,107.25
0.7430232558139535,112.12
0.7441860465116279,113.06
0.7453488372093023,106.5
0.7465116279069768,116.44
0.7476744186046511,106.31
0.7488372093023256,113.62
0.75,111.37
0.7511627906976744,107.62
0.7523255813953488,116.25
0.7534883720930232,105.56
0.7546511627906977,114.75
0.7558139534883721,109.87
0.7569767441860465,108.94
0.7581395348837209,115.31
0.7593023255813953,105.19
0.7604651162790698,115.69
0.7616279069767442,108.37
0.7627906976744185,110.44
0.763953488372093,114.37
0.7651162790697674,105.56
0.7662790697674419,116.06
0.7674418604651163,107.06
0.7686046511627906,112.12
0.7697674418604651,112.69
0.7709302325581395,106.31
0.772093023255814,116.44
0.7732558139534884,105.94
0.7744186046511627,113.62
0.7755813953488372,111.19
0.7767441860465116,107.62
0.7779069767441861,115.87
0.7790697674418604,105.37
0.7802325581395348,114.56
0.7813953488372093,109.69
0.7825581395348837,108.94
0.7837209302325582,115.12
0.7848837209302325,105.19
0.786046511627907,115.5
0.7872093023255814,108.0
0.7883720930232558,110.44
0.7895348837209302,114.0
0.7906976744186046,105.37
0.791860465116279,116.06
0.7930232558139535,106.87
0.7941860465116279,111.94
0.7953488372093023,112.69
0.7965116279069767,106.31
0.7976744186046512,116.06
0.7988372093023256,105.94
0.8,113.25
0.8011627906976744,111.19
0.8023255813953488,107.44
0.8034883720930233,115.87
0.8046511627906977,105.19
0.805813953488372,114.56
0.8069767441860465,109.5
0.8081395348837209,108.75
0.8093023255813954,115.12
0.8104651162790698,105.19
0.8116279069767441,115.5
0.8127906976744186,108.0
0.813953488372093,110.44
0.8151162790697675,114.0
0.8162790697674418,105.56
0.8174418604651162,115.87
0.8186046511627907,106.87
0.8197674418604651,111.94
0.8209302325581396,112.31
0.8220930232558139,106.31
0.8232558139534883,115.87
0.8244186046511628,105.75
0.8255813953488372,113.25
0.8267441860465116,110.62
0.827906976744186,107.44
0.8290697674418605,115.69
0.8302325581395349,105.19
0.8313953488372093,114.56
0.8325581395348837,109.31
0.8337209302325581,108.94
0.8348837209302326,114.94
0.836046511627907,105.0
0.8372093023255813,115.5
0.8383720930232558,107.81
0.8395348837209302,110.44
0.8406976744186047,113.81
0.8418604651162791,105.37
0.8430232558139534,116.06
0.8441860465116279,106.5
0.8453488372093023,112.12
0.8465116279069768,110.81
0.8476744186046512,106.5
0.8488372093023255,116.06
0.85,105.94
0.8511627906976744,113.44
0.8523255813953489,110.62
0.8534883720930232,107.44
0.8546511627906976,115.69
0.8558139534883721,105.19
0.8569767441860465,114.56
0.858139534883721,109.12
0.8593023255813953,108.94
0.8604651162790697,114.75
0.8616279069767442,105.0
0.8627906976744186,115.31
0.863953488372093,107.81
0.8651162790697674,110.62
0.8662790697674418,113.62
0.8674418604651163,105.56
0.8686046511627907,116.06
0.8697674418604651,106.5
0.8709302325581395,111.94
0.872093023255814,112.12
0.8732558139534884,106.12
0.8744186046511628,115.87
0.8755813953488372,105.37
0.8767441860465116,113.44
0.877906976744186,110.62
0.8790697674418605,107.44
0.8802325581395348,115.5
0.8813953488372093,105.0
0.8825581395348837,114.56
0.8837209302325582,109.12
0.8848837209302326,108.94
0.8860465116279069,114.56
0.8872093023255814,104.81
0.8883720930232558,115.31
0.8895348837209303,107.62
0.8906976744186046,110.44
0.891860465116279,113.25
0.8930232558139535,105.19
0.8941860465116279,115.69
0.8953488372093024,106.31
0.8965116279069767,111.94
0.8976744186046511,111.94
0.8988372093023256,106.12
0.9,116.06
0.9011627906976744,112.87
0.9023255813953488,114.56
0.9034883720930232,112.5
0.9046511627906977,111.75
0.9058139534883721,113.06
0.9069767441860465,110.06
0.9081395348837209,112.5
0.9093023255813953,110.62
0.9104651162790698,110.81
0.9116279069767441,111.94
0.9127906976744186,109.5
0.913953488372093,112.12
0.9151162790697674,109.69
0.9162790697674419,110.81
0.9174418604651162,111.19
0.9186046511627907,109.31
0.9197674418604651,111.94
0.9209302325581395,109.31
0.922093023255814,109.12
0.9232558139534883,109.69
0.9244186046511628,104.44
0.9255813953488372,114.37
0.9267441860465117,104.06
0.927906976744186,112.5
0.9290697674418604,109.31
0.9302325581395349,106.87
0.9313953488372093,114.56
0.9325581395348838,104.44
0.9337209302325581,114.0
0.9348837209302325,108.56
0.936046511627907,108.56
0.9372093023255814,114.19
0.9383720930232557,104.62
0.9395348837209302,115.12
0.9406976744186046,107.25
0.9418604651162791,110.44
0.9430232558139535,113.06
0.9441860465116279,105.19
0.9453488372093023,115.69
0.9465116279069767,105.94
0.9476744186046512,111.75
0.9488372093023256,111.75
0.95,106.12
0.9511627906976744,115.69
0.9523255813953488,105.19
0.9534883720930233,113.25
0.9546511627906976,110.25
0.9558139534883721,107.62
0.9569767441860465,115.31
0.958139534883721,104.81
0.9593023255813954,114.56
0.9604651162790697,108.75
0.9616279069767442,108.94
0.9627906976744186,114.37
0.963953488372093,104.81
0.9651162790697674,115.12
0.9662790697674418,107.25
0.9674418604651163,110.44
0.9686046511627907,113.06
0.9697674418604652,105.19
0.9709302325581395,115.69
0.9720930232558139,105.94
0.9732558139534884,111.75
0.9744186046511628,111.56
0.9755813953488371,106.12
0.9767441860465116,115.69
0.977906976744186,105.19
0.9790697674418605,113.25
0.9802325581395349,110.06
0.9813953488372092,107.44
0.9825581395348837,115.12
0.9837209302325581,104.62
0.9848837209302326,114.37
0.9860465116279069,108.56
0.9872093023255814,108.75
0.9883720930232558,114.37
0.9895348837209302,104.81
0.9906976744186047,115.31
0.991860465116279,107.25
0.9930232558139535,110.25
0.9941860465116279,113.25
0.9953488372093023,105.19
0.9965116279069768,115.69
0.9976744186046511,105.94
0.9988372093023256,111.75
1.0,111.56
1.0011627906976743,106.12
1.0023255813953489,115.69
1.0034883720930232,105.19
1.0046511627906978,113.25
1.005813953488372,110.06
1.0069767441860464,107.44
1.008139534883721,115.12
1.0093023255813953,104.62
1.0104651162790697,114.56
1.0116279069767442,108.56
1.0127906976744185,108.75
1.013953488372093,114.37
1.0151162790697674,104.62
1.0162790697674418,115.31
1.0174418604651163,107.25
1.0186046511627906,110.44
1.0197674418604652,113.25
1.0209302325581395,105.19
1.0220930232558139,115.5
1.0232558139534884,105.94
1.0244186046511627,111.75
1.0255813953488373,111.56
1.0267441860465116,105.94
1.027906976744186,115.5
1.0290697674418605,105.19
1.0302325581395348,113.25
1.0313953488372092,110.06
1.0325581395348837,107.25
1.033720930232558,115.12
1.0348837209302326,104.62
1.036046511627907,114.37
1.0372093023255813,108.56
1.0383720930232558,108.94
1.0395348837209302,114.37
1.0406976744186047,104.62
1.041860465116279,115.12
1.0430232558139534,107.06
1.044186046511628,110.25
1.0453488372093023,113.06
1.0465116279069768,105.19
1.0476744186046512,115.69
1.0488372093023255,105.94
1.05,111.94
1.0511627906976744,111.75
1.052325581395349,106.12
1.0534883720930233,115.69
1.0546511627906976,105.19
1.0558139534883721,113.25
1.0569767441860465,110.06
1.0581395348837208,107.25
1.0593023255813954,114.94
1.0604651162790697,104.44
1.0616279069767443,114.37
1.0627906976744186,107.81
1.063953488372093,111.94
1.0651162790697675,112.5
1.0662790697674418,109.87
1.0674418604651164,112.5
1.0686046511627907,109.87
1.069767441860465,110.81
1.0709302325581396,111.19
1.072093023255814,109.31
1.0732558139534885,111.75
1.0744186046511628,109.12
1.0755813953488371,111.0
1.0767441860465117,110.44
1.077906976744186,109.31
1.0790697674418603,111.75
1.080232558139535,108.75
1.0813953488372092,111.19
1.0825581395348838,109.87
1.083720930232558,109.69
1.0848837209302324,111.56
1.086046511627907,108.75
1.0872093023255813,111.37
1.0883720930232559,109.5
1.0895348837209302,110.06
1.0906976744186045,111.19
1.091860465116279,108.94
1.0930232558139534,111.56
1.094186046511628,109.12
1.0953488372093023,110.25
1.0965116279069766,110.81
1.0976744186046512,108.75
1.0988372093023255,111.75
1.1,108.94
1.1011627906976744,110.81
1.1023255813953488,110.25
1.1034883720930233,109.31
1.1046511627906976,111.56
1.105813953488372,108.75
1.1069767441860465,111.19
1.1081395348837209,110.06
1.1093023255813954,109.5
1.1104651162790697,111.37
1.111627906976744,108.75
1.1127906976744186,111.37
1.113953488372093,109.5
1.1151162790697675,109.87
1.1162790697674418,111.0
1.1174418604651162,108.75
1.1186046511627907,111.56
1.119767441860465,109.12
1.1209302325581396,110.44
1.122093023255814,110.81
1.1232558139534883,108.94
1.1244186046511628,111.56
1.1255813953488372,108.75
1.1267441860465117,110.81
1.127906976744186,110.25
1.1290697674418604,109.31
1.130232558139535,111.56
1.1313953488372093,108.75
1.1325581395348836,111.19
1.1337209302325582,109.87
1.1348837209302325,109.69
1.136046511627907,111.37
1.1372093023255814,108.56
1.1383720930232557,111.37
1.1395348837209303,109.31
1.1406976744186046,109.87
1.1418604651162791,111.0
1.1430232558139535,108.56
1.1441860465116278,111.56
1.1453488372093024,109.12
1.1465116279069767,110.44
1.1476744186046512,110.62
1.1488372093023256,108.75
1.15,111.56
1.1511627906976745,108.75
1.1523255813953488,110.81
1.1534883720930234,110.44
1.1546511627906977,109.12
1.155813953488372,111.56
1.1569767441860466,105.19
1.158139534883721,112.31
1.1593023255813952,108.75
1.1604651162790698,106.69
1.1616279069767441,114.37
1.1627906976744187,104.06
1.163953488372093,113.62
1.1651162790697673,108.0
1.166279069767442,108.37
1.1674418604651162,113.62
1.1686046511627908,104.25
1.169767441860465,114.75
1.1709302325581394,106.87
1.172093023255814,110.06
1.1732558139534883,112.69
1.1744186046511629,105.0
1.1755813953488372,115.12
1.1767441860465115,105.75
1.177906976744186,111.75
1.1790697674418604,111.37
1.1802325581395348,105.75
1.1813953488372093,115.31
1.1825581395348836,105.0
1.1837209302325582,113.06
1.1848837209302325,109.87
1.1860465116279069,107.25
1.1872093023255814,114.75
1.1883720930232557,104.62
1.1895348837209303,114.19
1.1906976744186046,108.37
1.191860465116279,108.75
1.1930232558139535,114.0
1.1941860465116279,104.44
1.1953488372093024,114.94
1.1965116279069767,106.87
1.197674418604651,110.06
1.1988372093023256,112.69
1.2,105.0
1.2011627906976745,115.31
1.2023255813953488,105.75
1.2034883720930232,111.56
1.2046511627906977,111.19
1.205813953488372,105.94
1.2069767441860464,115.31
1.208139534883721,105.0
1.2093023255813953,112.87
1.2104651162790698,109.69
1.2116279069767442,107.06
1.2127906976744185,114.75
1.213953488372093,104.44
1.2151162790697674,114.19
1.216279069767442,108.19
1.2174418604651163,108.56
1.2186046511627906,114.0
1.2197674418604652,104.44
1.2209302325581395,114.94
1.222093023255814,107.06
1.2232558139534884,110.25
1.2244186046511627,112.69
1.2255813953488373,105.0
1.2267441860465116,115.31
1.227906976744186,105.75
1.2290697674418605,111.75
1.2302325581395348,111.19
1.2313953488372094,105.94
1.2325581395348837,115.12
1.233720930232558,105.0
1.2348837209302326,113.06
1.236046511627907,109.69
1.2372093023255815,107.06
